,sep,sep2,dT,peak,mult
230, 24_100, 24_100, 0.0, 12127.9726, 256, 105.282097244, 105.282097244
231, 24_101, 24_101, 0.0, 12127.9726, 144, 115.883907425, 115.883907425
232, 24_102, 24_102, 0.0, 12127.9726, 64, 127.279849151, 127.279849151
233, 24_103, 24_103, 0.0, 12127.9726, 16, 139.275123407, 139.275123407
234, 23_45, 23_45, 0.0, 12127.9726, 196, 146.243130893, 146.243130893
235, 0_51, 0_51, 0.0, 12127.9726, 144, 89.2074735285, 89.2074735285
236, 0_57, 0_57, 0.0, 12127.9726, 400, 88.0046210908, 88.0046210908
237, 7_14, 7_14, 0.0, 12127.9726, 9, 109.581081092, 109.581081092
238, 53_57, 53_57, 0.0, 12127.9726, 64, 124.742454682, 124.742454682
239, 24_62, 24_62, 0.0, 12127.9726, 1936, 63.6399245757, 63.6399245757
240, 41_45, 41_45, 0.0, 12127.9726, 225, 110.227582755, 110.227582755
241, 33_57, 33_57, 0.0, 12127.9726, 64, 160.156964673, 160.156964673
242, 6_121, 6_121, 0.0, 12127.9726, 1, 182.54866018, 182.54866018
243, 6_81, 6_81, 0.0, 12127.9726, 1, 89.2074735285, 89.2074735285
244, 6_83, 6_83, 0.0, 12127.9726, 1, 162.797092521, 162.797092521
245, 3_67, 3_67, 0.0, 12127.9726, 25, 97.2115905298, 97.2115905298
246, 0_56, 0_56, 0.0, 12127.9726, 25, 144.04017958, 144.04017958
247, 69_70, 69_70, 0.0, 12127.9726, 1, 183.712637925, 183.712637925
248, 3_94, 3_94, 0.0, 12127.9726, 81, 138.764020313, 138.764020313
249, 0_58, 0_58, 0.0, 12127.9726, 441, 83.0191142649, 83.0191142649
250, 0_59, 0_59, 0.0, 12127.9726, 441, 80.4105299904, 80.4105299904
251, 0_54, 0_54, 0.0, 12127.9726, 64, 118.010395022, 118.010395022
252, 0_55, 0_55, 0.0, 12127.9726, 49, 130.858142022, 130.858142022
253, 4_94, 4_94, 0.0, 12127.9726, 36, 146.97011034, 146.97011034
254, 22_41, 22_41, 0.0, 12127.9726, 100, 36.742527585, 36.742527585
255, 0_100, 0_100, 0.0, 12127.9726, 144, 131.670092782, 131.670092782
256, 0_108, 0_108, 0.0, 12127.9726, 225, 135.65696935, 135.65696935
257, 33_45, 33_45, 0.0, 12127.9726, 121, 149.842762032, 149.842762032
258, 30_57, 30_57, 0.0, 12127.9726, 144, 115.883907425, 115.883907425
259, 7_66, 7_66, 0.0, 12127.9726, 9, 122.442857421, 122.442857421
260, 28_121, 28_121, 0.0, 12127.9726, 9, 124.742454682, 124.742454682
261, 0_69, 0_69, 0.0, 12127.9726, 4, 156.113078675, 156.113078675
262, 0_109, 0_109, 0.0, 12127.9726, 144, 140.291743639, 140.291743639
263, 14_30, 14_30, 0.0, 12127.9726, 289, 44.6037367642, 44.6037367642
264, 44_45, 44_45, 0.0, 12127.9726, 64, 154.74163413, 154.74163413
265, 1_121, 1_121, 0.0, 12127.9726, 36, 157.472579624, 157.472579624
266, 14_36, 14_36, 0.0, 12127.9726, 289, 105.619000816, 105.619000816
267, 14_37, 14_37, 0.0, 12127.9726, 289, 92.7224532319, 92.7224532319
268, 14_34, 14_34, 0.0, 12127.9726, 289, 132.477067198, 132.477067198
269, 14_35, 14_35, 0.0, 12127.9726, 289, 118.910106103, 118.910106103
270, 0_101, 0_101, 0.0, 12127.9726, 81, 138.764020313, 138.764020313
271, 2_67, 2_67, 0.0, 12127.9726, 25, 107.618276019, 107.618276019
272, 6_67, 6_67, 0.0, 12127.9726, 4, 74.9213810159, 74.9213810159
273, 6_113, 6_113, 0.0, 12127.9726, 1, 176.009242182, 176.009242182
274, 15_28, 15_28, 0.0, 12127.9726, 121, 60.7846471844, 60.7846471844
275, 34_53, 34_53, 0.0, 12127.9726, 256, 110.227582755, 110.227582755
